% Model,Varennes_GD_gfunc.mph,,
% Version,COMSOL 5.2.1.262,,
% Date,"Apr 12 2020, 10:14",,
% Table,Tcalc - ,,
% Temps (d),"Température (degC), EWT","Température (degC), LWT","Charge hydraulique (m), Charge hydraulique au puits"
1.286715418,3.428647777,4.427651242,212.9773695
1.287409863,3.429190973,4.428194443,212.9773717
1.288104307,3.429733875,4.42873735,212.9773738
1.288798751,3.430276474,4.429279954,212.977376
1.289493196,3.430818778,4.429822263,212.9773781
1.29018764,3.43136078,4.43036427,212.9773803
1.290882085,3.431902487,4.430905983,212.9773825
1.291576529,3.432443901,4.431447402,212.9773847
1.292270974,3.432985011,4.431988517,212.9773868
1.292965418,3.433525825,4.432529336,212.977389
1.293659863,3.434066349,4.433069865,212.9773912
1.294354307,3.434606575,4.433610096,212.9773934
1.295048751,3.435146509,4.434150035,212.9773956
1.295743196,3.435686143,4.434689674,212.9773978
1.29643764,3.436225485,4.435229022,212.9774
1.297132085,3.436764532,4.435768074,212.9774022
1.297826529,3.437303278,4.436306824,212.9774044
1.298520974,3.437841703,4.436845255,212.9774066
1.299215418,3.438379811,4.437383368,212.9774089
1.299909863,3.438917614,4.437921176,212.9774111
1.300604307,3.439455119,4.438458687,212.9774133
1.301298751,3.43999232,4.438995892,212.9774155
1.301993196,3.44052923,4.439532808,212.9774178
1.30268764,3.441065847,4.44006943,212.97742
1.303382085,3.44160218,4.440605768,212.9774222
1.304076529,3.44213823,4.441141823,212.9774245
1.304770974,3.442674002,4.4416776,212.9774267
1.305465418,3.443209484,4.442213087,212.977429
1.306159863,3.443744681,4.44274829,212.9774312
1.306854307,3.444279595,4.443283209,212.9774335
1.307548751,3.444814218,4.443817837,212.9774357
1.308243196,3.445348565,4.444352189,212.977438
1.30893764,3.445882614,4.444886243,212.9774403
1.309632085,3.446416394,4.445420028,212.9774425
1.310326529,3.446949883,4.445953522,212.9774448
1.311020974,3.447483088,4.446486733,212.9774471
1.311715418,3.448016008,4.447019659,212.9774494
1.312409863,3.448548648,4.447552303,212.9774517
1.313104307,3.449080999,4.448084659,212.9774539
1.313798751,3.449613072,4.448616737,212.9774562
1.314493196,3.450144857,4.449148528,212.9774585
1.31518764,3.450676359,4.449680035,212.9774608
1.315882085,3.451207578,4.45021126,212.9774631
1.316576529,3.451738518,4.450742205,212.9774654
1.317270974,3.452269165,4.451272857,212.9774677
1.317965418,3.45279953,4.451803227,212.9774701
1.318659863,3.45332962,4.452333322,212.9774724
1.319354307,3.453859423,4.45286313,212.9774747
1.320048751,3.454388946,4.453392658,212.977477
1.320743196,3.454918192,4.45392191,212.9774793
1.32143764,3.455447145,4.454450867,212.9774817
1.322132085,3.455975824,4.454979552,212.977484
1.322826529,3.45650422,4.455507953,212.9774863
1.323520974,3.457032338,4.456036076,212.9774887
1.324215418,3.457560173,4.456563917,212.977491
1.324909863,3.458087735,4.457091483,212.9774934
1.325604307,3.458615004,4.457618758,212.9774957
1.326298751,3.459142,4.458145759,212.9774981
1.326993196,3.45966871,4.458672474,212.9775004
1.32768764,3.460195151,4.459198921,212.9775028
1.328382085,3.460721307,4.459725082,212.9775052
1.329076529,3.461247186,4.460250966,212.9775075
1.329770974,3.461772779,4.460776565,212.9775099
1.330465418,3.462298087,4.461301878,212.9775123
1.331159863,3.46282313,4.461826926,212.9775147
1.331854307,3.463347891,4.462351692,212.9775171
1.332548751,3.463872373,4.462876179,212.9775194
1.333243196,3.464396571,4.463400383,212.9775218
1.33393764,3.464920502,4.463924319,212.9775242
1.334632085,3.465444153,4.464447975,212.9775266
1.335326529,3.465967527,4.464971354,212.977529
1.336020974,3.466490624,4.465494456,212.9775314
1.336715418,3.467013451,4.466017288,212.9775338
1.337409863,3.467535989,4.466539832,212.9775362
1.338104307,3.468058264,4.467062112,212.9775386
1.338798751,3.468580264,4.467584117,212.9775411
1.339493196,3.469101983,4.468105841,212.9775435
1.34018764,3.469623433,4.468627297,212.9775459
1.340882085,3.470144611,4.46914848,212.9775483
1.341576529,3.470665506,4.469669381,212.9775508
1.342270974,3.471186135,4.470190015,212.9775532
1.342965418,3.471706485,4.47071037,212.9775556
1.343659863,3.472226564,4.471230454,212.9775581
1.344354307,3.472746371,4.471750266,212.9775605
1.345048751,3.473265904,4.472269804,212.977563
1.345743196,3.473785166,4.472789072,212.9775654
1.34643764,3.474304156,4.473308067,212.9775679
1.347132085,3.474822882,4.473826798,212.9775703
1.347826529,3.475341331,4.474345253,212.9775728
1.348520974,3.475859508,4.474863435,212.9775752
1.349215418,3.476377421,4.475381353,212.9775777
1.349909863,3.476895064,4.475899002,212.9775802
1.350604307,3.477412434,4.476416377,212.9775827
1.351298751,3.477929535,4.476933483,212.9775851
1.351993196,3.478446368,4.477450322,212.9775876
1.35268764,3.478962924,4.477966883,212.9775901
1.353382085,3.479479218,4.478483181,212.9775926
1.354076529,3.47999524,4.478999209,212.9775951
1.354770974,3.480510996,4.479514971,212.9775976
1.355465418,3.481026482,4.480030462,212.9776001
1.356159863,3.481541705,4.48054569,212.9776026
1.356854307,3.482056659,4.481060649,212.9776051
1.357548751,3.482571346,4.481575342,212.9776076
1.358243196,3.483085766,4.482089767,212.9776101
1.35893764,3.483599922,4.482603928,212.9776126
1.359632085,3.484113804,4.483117816,212.9776151
1.360326529,3.484627425,4.483631442,212.9776177
1.361020974,3.485140788,4.48414481,212.9776202
1.361715418,3.485653879,4.484657906,212.9776227
1.362409863,3.486166701,4.485170734,212.9776252
1.363104307,3.48667926,4.485683297,212.9776278
1.363798751,3.487191547,4.48619559,212.9776303
1.364493196,3.487703575,4.486707623,212.9776328
1.36518764,3.488215333,4.487219386,212.9776354
1.365882085,3.488726833,4.487730892,212.9776379
1.366576529,3.489238073,4.488242138,212.9776405
1.367270974,3.489749057,4.488753126,212.977643
1.367965418,3.490259773,4.489263848,212.9776456
1.368659863,3.490770225,4.489774305,212.9776482
1.369354307,3.491280408,4.490284493,212.9776507
1.370048751,3.491790336,4.490794427,212.9776533
1.370743196,3.492299998,4.491304094,212.9776559
1.37143764,3.492809397,4.491813498,212.9776584
1.372132085,3.49331853,4.492322637,212.977661
1.372826529,3.493827405,4.492831517,212.9776636
1.373520974,3.494336021,4.493340138,212.9776662
1.374215418,3.494844374,4.493848496,212.9776688
1.374909863,3.495352475,4.494356604,212.9776714
1.375604307,3.495860313,4.494864446,212.9776739
1.376298751,3.496367892,4.495372031,212.9776765
1.376993196,3.496875205,4.495879349,212.9776791
1.37768764,3.497382273,4.496386423,212.9776817
1.378382085,3.497889076,4.496893231,212.9776843
1.379076529,3.498395621,4.497399781,212.977687
1.379770974,3.498901895,4.497906061,212.9776896
1.380465418,3.499407915,4.498412086,212.9776922
1.381159863,3.499913675,4.498917851,212.9776948
1.381854307,3.500419184,4.499423365,212.9776974
1.382548751,3.500924433,4.49992862,212.9777001
1.383243196,3.50142942,4.500433612,212.9777027
1.38393764,3.501934148,4.500938345,212.9777053
1.384632085,3.502438597,4.5014428,212.9777079
1.385326529,3.502942764,4.501946972,212.9777106
1.386020974,3.503446659,4.502450872,212.9777132
1.386715418,3.503950292,4.502954511,212.9777159
1.387409863,3.504453648,4.503457872,212.9777185
1.388104307,3.504956769,4.503960998,212.9777212
1.388798751,3.505459618,4.504463853,212.9777238
1.389493196,3.505962214,4.504966454,212.9777265
1.39018764,3.506464559,4.505468804,212.9777291
1.390882085,3.506966648,4.505970899,212.9777318
1.391576529,3.507468488,4.506472745,212.9777345
1.392270974,3.507970074,4.506974336,212.9777371
1.392965418,3.508471409,4.507475675,212.9777398
1.393659863,3.508972505,4.507976777,212.9777425
1.394354307,3.509473346,4.508477623,212.9777452
1.395048751,3.509973937,4.50897822,212.9777478
1.395743196,3.510474266,4.509478554,212.9777505
1.39643764,3.510974347,4.50997864,212.9777532
1.397132085,3.51147418,4.510478479,212.9777559
1.397826529,3.511973754,4.510978058,212.9777586
1.398520974,3.512473076,4.511477386,212.9777613
1.399215418,3.512972149,4.511976464,212.977764
1.399909863,3.513470977,4.512475297,212.9777667
1.400604307,3.513969552,4.512973878,212.9777694
1.401298751,3.514467879,4.51347221,212.9777721
1.401993196,3.514965953,4.513970289,212.9777749
1.40268764,3.515463781,4.514468123,212.9777776
1.403382085,3.515961356,4.514965703,212.9777803
1.404076529,3.516458677,4.51546303,212.977783
1.404770974,3.516955756,4.515960114,212.9777857
1.405465418,3.517452584,4.516456948,212.9777885
1.406159863,3.517949161,4.51695353,212.9777912
1.406854307,3.518445495,4.517449869,212.9777939
1.407548751,3.518941574,4.517945953,212.9777967
1.408243196,3.519437403,4.518441788,212.9777994
1.40893764,3.519932988,4.518937378,212.9778022
1.409632085,3.520428316,4.519432711,212.9778049
1.410326529,3.520923408,4.519927809,212.9778077
1.411020974,3.521418248,4.520422655,212.9778104
1.411715418,3.521912849,4.520917261,212.9778132
1.412409863,3.52240719,4.521411607,212.9778159
1.413104307,3.522901291,4.521905713,212.9778187
1.413798751,3.523395141,4.522399569,212.9778215
1.414493196,3.523888747,4.52289318,212.9778242
1.41518764,3.524382102,4.523386541,212.977827
1.415882085,3.524875213,4.523879657,212.9778298
1.416576529,3.525368082,4.524372531,212.9778326
1.417270974,3.525860701,4.524865156,212.9778354
1.417965418,3.526353073,4.525357533,212.9778381
1.418659863,3.526845206,4.525849672,212.9778409
1.419354307,3.527337087,4.526341557,212.9778437
1.420048751,3.527828723,4.526833199,212.9778465
1.420743196,3.528320118,4.527324599,212.9778493
1.42143764,3.528811263,4.527815751,212.9778521
1.422132085,3.529302165,4.528306657,212.9778549
1.422826529,3.529792829,4.528797327,212.9778577
1.423520974,3.530283247,4.52928775,212.9778605
1.424215418,3.530773419,4.529777928,212.9778634
1.424909863,3.531263349,4.530267863,212.9778662
1.425604307,3.531753035,4.530757554,212.977869
1.426298751,3.532242474,4.531246999,212.9778718
1.426993196,3.532731669,4.531736199,212.9778746
1.42768764,3.533220626,4.532225162,212.9778775
1.428382085,3.533709345,4.532713886,212.9778803
1.429076529,3.534197818,4.533202365,212.9778831
1.429770974,3.534686057,4.533690609,212.977886
1.430465418,3.535174057,4.534178614,212.9778888
1.431159863,3.535661813,4.534666376,212.9778916
1.431854307,3.536149329,4.535153897,212.9778945
1.432548751,3.536636602,4.535641176,212.9778973
1.433243196,3.537123637,4.536128216,212.9779002
1.43393764,3.537610425,4.536615009,212.9779031
1.434632085,3.538096977,4.537101567,212.9779059
1.435326529,3.538583292,4.537587887,212.9779088
1.436020974,3.539069371,4.538073971,212.9779116
1.436715418,3.539555209,4.538559815,212.9779145
1.437409863,3.540040803,4.539045415,212.9779174
1.438104307,3.540526161,4.539530778,212.9779203
1.438798751,3.541011273,4.540015896,212.9779231
1.439493196,3.541496159,4.540500787,212.977926
1.44018764,3.541980797,4.54098543,212.9779289
1.440882085,3.542465199,4.541469838,212.9779318
1.441576529,3.542949367,4.541954011,212.9779347
1.442270974,3.543433306,4.542437955,212.9779375
1.442965418,3.543916996,4.542921651,212.9779405
1.443659863,3.544400458,4.543405119,212.9779433
1.444354307,3.544883683,4.543888349,212.9779463
1.445048751,3.545366667,4.544371339,212.9779491
1.445743196,3.545849417,4.544854094,212.9779521
1.44643764,3.546331925,4.545336607,212.977955
1.447132085,3.546814202,4.54581889,212.9779579
1.447826529,3.547296249,4.546300942,212.9779608
1.448520974,3.547778054,4.546782753,212.9779637
1.449215418,3.548259624,4.547264327,212.9779666
1.449909863,3.54874095,4.54774566,212.9779696
1.450604307,3.549222054,4.548226769,212.9779725
1.451298751,3.549702927,4.548707647,212.9779754
1.451993196,3.550183564,4.549188289,212.9779783
1.45268764,3.55066397,4.549668701,212.9779813
1.453382085,3.551144137,4.550148874,212.9779842
1.454076529,3.551624074,4.550628816,212.9779872
1.454770974,3.552103777,4.551108525,212.9779901
1.455465418,3.552583247,4.551588,212.9779931
1.456159863,3.553062483,4.552067241,212.977996
1.456854307,3.553541487,4.55254625,212.9779989
1.457548751,3.554020263,4.553025033,212.9780019
1.458243196,3.554498804,4.553503578,212.9780049
1.45893764,3.554977109,4.553981889,212.9780078
1.459632085,3.555455188,4.554459973,212.9780108
1.460326529,3.555933038,4.554937829,212.9780138
1.461020974,3.55641065,4.555415447,212.9780167
1.461715418,3.556888035,4.555892836,212.9780197
1.462409863,3.557365185,4.556369992,212.9780227
1.463104307,3.557842104,4.556846917,212.9780257
1.463798751,3.558318799,4.557323617,212.9780286
1.464493196,3.558795259,4.557800083,212.9780316
1.46518764,3.559271491,4.55827632,212.9780346
1.465882085,3.559747497,4.558752331,212.9780376
1.466576529,3.560223272,4.559228112,212.9780406
1.467270974,3.560698811,4.559703656,212.9780436
1.467965418,3.561174129,4.56017898,212.9780466
1.468659863,3.561649218,4.560654075,212.9780496
1.469354307,3.562124077,4.561128939,212.9780526
1.470048751,3.562598706,4.561603574,212.9780556
1.470743196,3.563073113,4.562077986,212.9780586
1.47143764,3.563547285,4.562552164,212.9780616
1.472132085,3.564021238,4.563026122,212.9780646
1.472826529,3.564494956,4.563499845,212.9780676
1.473520974,3.56496845,4.563973344,212.9780707
1.474215418,3.565441712,4.564446612,212.9780737
1.474909863,3.565914755,4.56491966,212.9780767
1.475604307,3.566387566,4.565392477,212.9780798
1.476298751,3.566860156,4.565865073,212.9780828
1.476993196,3.567332517,4.566337439,212.9780858
1.47768764,3.567804649,4.566809577,212.9780889
1.478382085,3.568276559,4.567281492,212.9780919
1.479076529,3.568748231,4.56775317,212.978095
1.479770974,3.569219692,4.568224635,212.978098
1.480465418,3.569690925,4.568695874,212.9781011
1.481159863,3.570161933,4.569166888,212.9781041
1.481854307,3.57063272,4.56963768,212.9781072
1.482548751,3.571103278,4.570108244,212.9781102
1.483243196,3.571573616,4.570578588,212.9781133
1.48393764,3.572043725,4.571048701,212.9781163
1.484632085,3.57251361,4.571518592,212.9781194
1.485326529,3.572983273,4.57198826,212.9781225
1.486020974,3.573452711,4.572457704,212.9781255
1.486715418,3.573921932,4.57292693,212.9781286
1.487409863,3.574390929,4.573395933,212.9781317
1.488104307,3.574859705,4.573864714,212.9781348
1.488798751,3.575328266,4.574333282,212.9781379
1.489493196,3.575796605,4.574801626,212.9781409
1.49018764,3.576264724,4.57526975,212.978144
1.490882085,3.57673263,4.575737662,212.9781471
1.491576529,3.57720031,4.576205347,212.9781502
1.492270974,3.577667768,4.576672811,212.9781533
1.492965418,3.578135007,4.577140056,212.9781564
1.493659863,3.578602024,4.577607077,212.9781595
1.494354307,3.579068819,4.578073879,212.9781626
1.495048751,3.579535398,4.578540463,212.9781657
1.495743196,3.580001757,4.579006827,212.9781688
1.49643764,3.580467883,4.579472959,212.978172
1.497132085,3.580933788,4.579938869,212.9781751
1.497826529,3.58139949,4.580404576,212.9781782
1.498520974,3.581864962,4.580870054,212.9781813
1.499215418,3.582330214,4.581335311,212.9781844
1.499909863,3.582795254,4.581800357,212.9781876
1.500604307,3.583260069,4.582265178,212.9781907
1.501298751,3.583724665,4.582729779,212.9781938
1.501993196,3.584189042,4.583194161,212.978197
1.50268764,3.584653201,4.583658327,212.9782001
1.503382085,3.585117139,4.584122269,212.9782032
1.504076529,3.58558086,4.584585996,212.9782064
1.504770974,3.586044364,4.585049505,212.9782095
1.505465418,3.586507651,4.585512799,212.9782127
1.506159863,3.586970717,4.58597587,212.9782158
1.506854307,3.587433567,4.586438725,212.978219
1.507548751,3.5878962,4.586901363,212.9782221
1.508243196,3.588358621,4.58736379,212.9782253
1.50893764,3.588820819,4.587825994,212.9782284
1.509632085,3.589282805,4.588287985,212.9782316
1.510326529,3.589744572,4.588749758,212.9782348
1.511020974,3.590206122,4.589211314,212.978238
1.511715418,3.590667464,4.589672661,212.9782411
1.512409863,3.591128583,4.590133786,212.9782443
1.513104307,3.591589486,4.590594694,212.9782475
1.513798751,3.592050174,4.591055387,212.9782507
1.514493196,3.59251065,4.591515869,212.9782538
1.51518764,3.592970906,4.59197613,212.978257
1.515882085,3.593430949,4.592436179,212.9782602
1.516576529,3.59389078,4.592896015,212.9782634
1.517270974,3.5943504,4.593355641,212.9782666
1.517965418,3.594809804,4.593815051,212.9782698
1.518659863,3.595269005,4.594274257,212.978273
1.519354307,3.595727988,4.594733245,212.9782762
1.520048751,3.596186747,4.595192011,212.9782794
1.520743196,3.596645295,4.595650564,212.9782826
1.52143764,3.597103631,4.596108905,212.9782858
1.522132085,3.597561755,4.596567035,212.978289
1.522826529,3.598019665,4.59702495,212.9782922
1.523520974,3.598477372,4.597482663,212.9782955
1.524215418,3.598934863,4.597940159,212.9782987
1.524909863,3.599392145,4.598397446,212.9783019
1.525604307,3.599849216,4.598854524,212.9783051
1.526298751,3.600306075,4.599311388,212.9783084
1.526993196,3.600762716,4.599768034,212.9783116
